x1,y1,z1,yaw1,pitch1,roll1,x2,y2,z2,yaw2,pitch2,roll2
0.20721721649169922,1.3860036134719849,-1.8369159698486328,1.4183232937412664,7.455700850554126,29.470611056355413,0.001649618148803711,0.6785622835159302,-0.4426732063293457,69.78296918764235,61.54575316748109,-139.6060363188555
0.23545002937316895,1.370441198348999,-1.8815546035766602,1.9550244077939052,9.888065977195518,33.95407580553562,-0.004892587661743164,0.6732065677642822,-0.4669227600097656,67.3796600581816,55.489270831427135,-142.47063848237056
0.25304079055786133,1.3618862628936768,-1.8981385231018066,2.7573084773919794,12.015669770280507,38.05172877164748,0.0016944408416748047,0.6723028421401978,-0.4713001251220703,68.31444758093443,53.22955867476405,-145.03636085829373
0.26271820068359375,1.3530526161193848,-1.9065194129943848,2.5689323407222147,12.135003152453915,38.895041649884135,0.009488582611083984,0.6665198802947998,-0.4755258560180664,67.80515561616771,51.34962133174144,-145.1214758977281
0.2698216438293457,1.3537131547927856,-1.9091930389404297,1.27972246255522,12.297272466496995,39.298966953878434,0.012248516082763672,0.6621561050415039,-0.4796895980834961,67.46036989572332,51.29444433794226,-145.43680694199355
0.27277183532714844,1.362421989440918,-1.9081487655639648,1.3329178092109013,12.238230794426967,39.53596656809015,0.012465953826904297,0.6584160327911377,-0.4839768409729004,66.65403633575946,51.47422739003252,-145.00848451415527
0.2754940986633301,1.3737246990203857,-1.9060020446777344,0.33239233067838275,11.920869415325376,39.54116437108129,0.015604734420776367,0.655340313911438,-0.48609304428100586,65.49036326394264,50.56392768270059,-144.21973059751994
0.27642393112182617,1.3829782009124756,-1.9042353630065918,0.09453447553496595,11.554435365864318,39.05894225037554,0.023217201232910156,0.6515556573867798,-0.488645076751709,65.46948006289054,51.114297429086776,-143.39409158843836
0.2769041061401367,1.3854625225067139,-1.9038691520690918,0.12381051697868559,11.455306666390273,39.06447011612643,0.026769638061523438,0.6478174924850464,-0.4914970397949219,64.58926370932326,50.75941741613998,-142.5350270082517
0.27579402923583984,1.3818840980529785,-1.9055299758911133,0.012182333046785059,11.041046214292217,38.67421124407436,0.027172565460205078,0.6489073038101196,-0.49025511741638184,64.41931904820545,50.407703547182855,-142.4621538074615
0.27645301818847656,1.3811205625534058,-1.9049134254455566,-0.23231114304721268,11.252458642800317,38.77009400452625,0.0245058536529541,0.6513475179672241,-0.4877028465270996,64.5217756483101,50.57206598915424,-142.82874590075818
0.2769322395324707,1.3818013668060303,-1.9040906429290771,-0.3615332310098852,11.121317088933129,38.68934504712736,0.01886463165283203,0.6531808376312256,-0.4858207702636719,64.35956687909261,50.580923091119,-143.2322545543724
0.277468204498291,1.3831058740615845,-1.9018573760986328,0.05761264605276576,11.28777729736074,38.84251738993161,0.014730215072631836,0.6550194025039673,-0.48319578170776367,64.74444561917666,51.14698396039588,-143.7263746962241
0.2797660827636719,1.38284432888031,-1.899477481842041,-0.13228804146471895,11.4648939711598,38.84586909763626,0.010631084442138672,0.6570758819580078,-0.48085927963256836,64.5135002212853,50.80646647784732,-143.83396921511485
0.2819938659667969,1.3819572925567627,-1.8972182273864746,-0.4825385868416831,11.647402726767979,38.82494651260798,0.008301734924316406,0.6575958728790283,-0.47994375228881836,64.12883746856525,50.674236357096284,-143.5369313162259
